user_id,app_desc,weight
2535281383,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",76
2535281383,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",135
2535281383,"<a href=""http://7snah.com"" rel=""nofollow"">\u062d\u0633\u0646\u0629</a>",180
253531543,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",400
2562064584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",520
2589994362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",396
2594861790,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",572
2600056801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",591
26186669,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",196
26186669,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>",4
262319452,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",577
262471495,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",399
2667793158,"<a href=""http://www.grabinbox.com"" rel=""nofollow"">GrabInbox</a>",400
2670416821,"<a href=""http://www.grabinbox.com"" rel=""nofollow"">GrabInbox</a>",400
2671243711,"<a href=""http://www.grabinbox.com"" rel=""nofollow"">GrabInbox</a>",400
2676089257,"<a href=""http://www.yazeedkaled1.com"" rel=""nofollow"">yazeedkaled1.com</a>",537
26951743,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",90
26951743,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",81
26951743,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",16
26951743,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",13
27018737,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",138
27018737,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10
27018737,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",51
27018737,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
2708449765,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",463
2718489650,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",586
2721919214,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",395
2723990884,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
2737833358,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",15
2737833358,"<a href=""http://www.rashid-sa2.com"" rel=""nofollow"">\u0631\u0627\u0634\u062f2</a>",371
2737833358,"<a href=""http://www.n.moegov1.com"" rel=""nofollow"">www.n.moegov1.com</a>",11
2737833358,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",191
27583805,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",167
27583805,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33
2761503800,"<a href=""http://www.mansour.ws/dorar"" rel=""nofollow"">Dorar_islamic</a>",203
2761503800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",197
2764404137,"<a href=""http://www.rtwitt1.com"" rel=""nofollow"">rtwitt1</a>",421
27713996,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",87
27713996,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",112
2784077478,"<a href=""http://qurani.tv"" rel=""nofollow"">\u062a\u0637\u0628\u064a\u0642 \u0642\u0631\u0622\u0646\u064a</a>",400
2784469644,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14
2790239047,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",393
2790239047,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7
280872187,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
280872187,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",2
280872187,"<a href=""http://www.aweber.com"" rel=""nofollow"">AWeber Email Marketing</a>",5
280872187,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
280872187,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",390
280872187,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>",1
2812074044,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",569
2812985412,"<a href=""http://naa-sh.com"" rel=""nofollow"">\u0632\u064a\u0627\u062f\u0629 \u0645\u062a\u0627\u0628\u0639\u064a\u0646 \u0628\u0627\u0644\u0645\u062c\u0627\u0646</a>",586
28144490,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",123
28144490,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",77
2814872700,"<a href=""http://naa-sh.com"" rel=""nofollow"">\u0632\u064a\u0627\u062f\u0629 \u0645\u062a\u0627\u0628\u0639\u064a\u0646 \u0628\u0627\u0644\u0645\u062c\u0627\u0646</a>",587
2820133622,"<a href=""http://naa-sh.com"" rel=""nofollow"">\u0632\u064a\u0627\u062f\u0629 \u0645\u062a\u0627\u0628\u0639\u064a\u0646 \u0628\u0627\u0644\u0645\u062c\u0627\u0646</a>",585
283376800,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i\u039fS</a>",298
283376800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",100
28405764,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",80
28405764,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",48
28405764,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",21
28405764,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",50
28405764,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2857604436,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",82
2857604436,"<a href=""http://twitter.com"" rel=""nofollow"">Twtar</a>",33
2857604436,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",33
2857604436,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",5
2858234010,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",545
2859534628,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",462
2859534628,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",3
2869046042,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",396
2886638046,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",586
28932160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",108
28932160,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",23
28932160,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",68
2896709792,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",220
2900246939,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
2909542704,"<a href=""http://www.musia.us"" rel=""nofollow"">Musiaus</a>",400
291695041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",584
292339388,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400
293270197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400
296746704,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",400
3000502967,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",188
3000502967,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
3000502967,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",210
3029193070,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
3029193070,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",27
3029193070,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",76
3029193070,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>",35
3029193070,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it</a>",158
3029193070,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",103
3036266267,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",334
3036266267,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
3036266267,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",62
3070387662,"<a href=""http://www.leojen.us"" rel=""nofollow"">leojen.us</a>",399
3070387662,"<a href=""http://www.jasonleotips.com"" rel=""nofollow"">jasonleotips.com</a>",1
323317576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",399
327743584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",586
328026106,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",563
328026106,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
328026106,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume\xa0for\xa0Android</a>",4
328026106,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",17
329360879,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",590
33046208,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",75
33046208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",36
33046208,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",45
33046208,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",2
33046208,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",2
33046208,"<a href=""http://www.contestburner.com"" rel=""nofollow"">Contest Burner: Viral Contest Application</a>",1
33046208,"<a href=""http://bitly.com"" rel=""nofollow"">bitly bitlink</a>",1
3317326658,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",400
3317890987,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>",87
3317890987,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>",311
3317890987,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
3317890987,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
3318915308,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
3318937301,"<a href=""http://weightlossroutines.com"" rel=""nofollow"">Weight Loss Routines</a>",400
3318947976,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",399
3318947976,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
33335584,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11
33335584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",138
33335584,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",7
33335584,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",44
3342026113,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",400
3369151,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",93
3369151,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",102
3369151,"<a href=""http://giphy.com"" rel=""nofollow"">Giphy Share</a>",1
3369151,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4
339318707,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",220
339318707,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",170
339318707,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
340320277,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400
34116023,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",61
34116023,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",115
34116023,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24
3426775029,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",255
3426775029,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",50
3426775029,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume\xa0for\xa0Android</a>",11
3426775029,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",34
3426775029,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3
3426775029,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",17
3426775029,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",30
3430226517,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
3437103343,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",1
3437103343,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",399
345542219,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",397
3458288593,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
34764540,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",19
34764540,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",109
35047698,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",200
3512101,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",164
3512101,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",35
3512101,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",1
3516482479,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",29
3516482479,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",365
3516482479,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",6
3621478109,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",397
3621478109,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",3
3622492097,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",224
3622492097,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",166
3622492097,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",10
370606456,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",397
370606456,"<a href=""https://sa.aqar.fm/"" rel=""nofollow""> \u0639\u0642\u0627\u0631 </a>",1
374254991,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",398
3760205474,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",398
3760205474,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
377588395,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",64
377588395,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",25
377588395,"<a href=""http://postintelligence.ai"" rel=""nofollow"">PostIntel</a>",5
377588395,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",18
377588395,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",287
3819701,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",51
3819701,"<a href=""http://www.zdnet.com"" rel=""nofollow"">zdnet API</a>",88
3819701,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",43
3819701,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",16
3819701,"<a href=""http://www.zdnet.com"" rel=""nofollow"">ZDNet Resource Library</a>",2
382546629,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",400
3896648654,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",1
3896648654,"<a href=""http://app.doneforyoutraffic.com.com"" rel=""nofollow"">Done For You Traffic</a>",399
395075781,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",397
395075781,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3
396153242,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",590
40245758,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",32
40245758,"<a href=""http://percolate.com"" rel=""nofollow"">Percolate</a>",62
40245758,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
40245758,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",23
40245758,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",80
40245758,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",1
40303245,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",26
40303245,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",174
405260282,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",537
405260282,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",19
407054921,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400
4143592096,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",400
